AccountZAnnualRevenue,AccountZBillingCountry,AccountZBillingState,AccountZIndustry,AccountZIsPersonAccount,AccountZName,AccountZType,AccountId,ApplicationZAccountZIndustry,ApplicationZAccountZIsPersonAccount,ApplicationZAccountZName,ApplicationZAccountZType,ApplicationZAccountId,ApplicationZAmountPaid,ApplicationZApplicationCaseId,ApplicationZApplicationCategory,ApplicationZApplicationSourceFlag,ApplicationZApplicationType,ApplicationZAppliedDate,ApplicationZBusinessLicenseZName,ApplicationZBusinessTypeZAuthorizationActivityType,ApplicationZBusinessTypeZIndustry,ApplicationZBusinessTypeZName,ApplicationZBusinessTypeId,ApplicationZCaseZAccountZName,ApplicationZCaseZAccountId,ApplicationZCaseZCreatedDate,ApplicationZCaseZReason,ApplicationZCaseZStatus,ApplicationZCaseZSuppliedName,ApplicationZCaseZType,ApplicationZCategory,ApplicationZCreatedDate,ApplicationZId,ApplicationZLicensePermitNameId,ApplicationZLicenseTypeId,ApplicationZName,ApplicationZRegAuthTypeZDurationType,ApplicationZRegAuthTypeZIssuingDepartmentId,ApplicationZRegAuthTypeZName,ApplicationZRegAuthTypeZProcessingDuration,ApplicationZRegAuthTypeZRegulatoryAuthCategory,ApplicationZRegAuthTypeZRegulatoryAuthCode,ApplicationZRegAuthTypeZRegulatoryAuthorityZName,ApplicationZStatus,ApplicationZWasReturned,BusinessLicenseZAccountZIndustry,BusinessLicenseZAccountZName,BusinessLicenseZAccountZType,BusinessLicenseZAccountId,BusinessLicenseZBusinessTypeZAuthorizationActivityType,BusinessLicenseZBusinessTypeZIndustry,BusinessLicenseZBusinessTypeZName,BusinessLicenseZBusinessTypeId,BusinessLicenseZCreatedDate,BusinessLicenseZId,BusinessLicenseZIdentifier,BusinessLicenseZIssuer,BusinessLicenseZName,BusinessLicenseZPeriodEnd,BusinessLicenseZPeriodStart,BusinessLicenseZRegAuthTypeZDurationType,BusinessLicenseZRegAuthTypeZIssuingDepartmentId,BusinessLicenseZRegAuthTypeZName,BusinessLicenseZRegAuthTypeZProcessingDuration,BusinessLicenseZRegAuthTypeZRegulatoryAuthCategory,BusinessLicenseZRegAuthTypeZRegulatoryAuthCode,BusinessLicenseZRegAuthTypeZRegulatoryAuthorityZName,BusinessLicenseZRegulatoryAuthorizationTypeId,BusinessLicenseZStatus,BusinessLicenseZUserId,CalculationDate,CreatedDate,DueDate,EnforcementActionZComplianceDueDate,EnforcementActionZCreatedDate,EnforcementActionZDateCreated,EnforcementActionZDateResolved,EnforcementActionZDaysOpen,EnforcementActionZId,EnforcementActionZName,EnforcementActionZPriority,EnforcementActionZRegCodeViolationZInspectionZApplicationZApplicationCategory,EnforcementActionZRegCodeViolationZInspectionZApplicationZApplicationType,EnforcementActionZRegCodeViolationZInspectionZApplicationZCategory,EnforcementActionZRegCodeViolationZInspectionZApplicationZId,EnforcementActionZRegCodeViolationZInspectionZApplicationZLicensePermitNameId,EnforcementActionZRegCodeViolationZInspectionZApplicationZLicenseTypeId,EnforcementActionZRegCodeViolationZInspectionZApplicationZStatus,EnforcementActionZRegCodeViolationZInspectionZPublicComplaintZComplaintType,EnforcementActionZRegCodeViolationZInspectionZPublicComplaintZId,EnforcementActionZRegCodeViolationZInspectionZPublicComplaintZStatus,EnforcementActionZRegCodeViolationZInspectionId,EnforcementActionZRegCodeViolationZViolationTypeId,EnforcementActionZStatus,EnforcementActionZType,EnforcementActionZViolationId,Id,InspectionZAccountZIndustry,InspectionZAccountZIsPersonAccount,InspectionZAccountZName,InspectionZAccountZType,InspectionZAccountId,InspectionZActualVisitEndTime,InspectionZActualVisitStartTime,InspectionZApplicationZAccountZIsPersonAccount,InspectionZApplicationZAccountZName,InspectionZApplicationZAccountId,InspectionZApplicationZAmountPaid,InspectionZApplicationZApplicationCaseId,InspectionZApplicationZApplicationCategory,InspectionZApplicationZApplicationSourceFlag,InspectionZApplicationZApplicationType,InspectionZApplicationZAppliedDate,InspectionZApplicationZBusinessTypeZAuthorizationActivityType,InspectionZApplicationZBusinessTypeZIndustry,InspectionZApplicationZBusinessTypeZName,InspectionZApplicationZBusinessTypeId,InspectionZApplicationZCaseZReason,InspectionZApplicationZCaseZStatus,InspectionZApplicationZCaseZType,InspectionZApplicationZCategory,InspectionZApplicationZCreatedDate,InspectionZApplicationZId,InspectionZApplicationZLicensePermitNameId,InspectionZApplicationZLicenseTypeId,InspectionZApplicationZName,InspectionZApplicationZRegAuthTypeZDurationType,InspectionZApplicationZRegAuthTypeZIssuingDepartmentId,InspectionZApplicationZRegAuthTypeZName,InspectionZApplicationZRegAuthTypeZProcessingDuration,InspectionZApplicationZRegAuthTypeZRegulatoryAuthCategory,InspectionZApplicationZRegAuthTypeZRegulatoryAuthCode,InspectionZApplicationZRegAuthTypeZRegulatoryAuthorityZName,InspectionZApplicationZStatus,InspectionZApplicationZWasReturned,InspectionZCaseZAccountZIsPersonAccount,InspectionZCaseZAccountZName,InspectionZCaseZAccountId,InspectionZCaseZCreatedDate,InspectionZCaseZId,InspectionZCaseZReason,InspectionZCaseZStatus,InspectionZCaseZSuppliedName,InspectionZCaseZType,InspectionZContextId,InspectionZCreatedDate,InspectionZId,InspectionZInspectionContextSource,InspectionZInspectionTypeZCreatedDate,InspectionZInspectionTypeZName,InspectionZName,InspectionZPlannedVisitEndTime,InspectionZPlannedVisitStartTime,InspectionZPublicComplaintZAccountZIsPersonAccount,InspectionZPublicComplaintZAccountZName,InspectionZPublicComplaintZAccountId,InspectionZPublicComplaintZBusinessName,InspectionZPublicComplaintZComplaintSubType,InspectionZPublicComplaintZComplaintType,InspectionZPublicComplaintZCreatedDate,InspectionZPublicComplaintZFirstName,InspectionZPublicComplaintZId,InspectionZPublicComplaintZIncidentDate,InspectionZPublicComplaintZLastName,InspectionZPublicComplaintZName,InspectionZPublicComplaintZPriority,InspectionZPublicComplaintZStatus,InspectionZStatus,InspectionZUserZName,InspectionZUserZUniqueUserName,InspectionZUserZUsername,InspectionZUserId,InspectionZVisitPriority,InspectionZVisitTypeId,InspectionZVisitorZDepartment,InspectionZVisitorZFullPhotoUrl,InspectionZVisitorZId,InspectionZVisitorZManagerId,InspectionZVisitorZName,InspectionZVisitorZSmallPhotoUrl,InspectionZVisitorZUniqueUserName,InspectionZVisitorZUserRoleId,InspectionZVisitorZUserType,InspectionZVisitorZUsername,InspectionZVisitorId,Name,ParentRecordId,RegCodeViolationZComplianceDueDate,RegCodeViolationZCreatedDate,RegCodeViolationZDateCreated,RegCodeViolationZDateResolved,RegCodeViolationZDaysOpen,RegCodeViolationZId,RegCodeViolationZInspectionZAccountId,RegCodeViolationZInspectionZActualVisitEndTime,RegCodeViolationZInspectionZActualVisitStartTime,RegCodeViolationZInspectionZApplicationZApplicationCategory,RegCodeViolationZInspectionZApplicationZApplicationType,RegCodeViolationZInspectionZApplicationZCategory,RegCodeViolationZInspectionZApplicationZId,RegCodeViolationZInspectionZApplicationZLicensePermitNameId,RegCodeViolationZInspectionZApplicationZStatus,RegCodeViolationZInspectionZContextId,RegCodeViolationZInspectionZName,RegCodeViolationZInspectionZPlannedVisitEndTime,RegCodeViolationZInspectionZPlannedVisitStartTime,RegCodeViolationZInspectionZPublicComplaintZId,RegCodeViolationZInspectionZStatus,RegCodeViolationZInspectionZUserId,RegCodeViolationZInspectionZVisitPriority,RegCodeViolationZInspectionZVisitTypeId,RegCodeViolationZInspectionZVisitorId,RegCodeViolationZInspectionId,RegCodeViolationZName,RegCodeViolationZPriority,RegCodeViolationZRegulatoryCodeZEffectiveFrom,RegCodeViolationZRegulatoryCodeZEffectiveTo,RegCodeViolationZRegulatoryCodeZName,RegCodeViolationZRegulatoryCodeZParentCodeId,RegCodeViolationZRegulatoryCodeZRegulatoryAuthorityZName,RegCodeViolationZRegulatoryCodeZRegulatoryAuthorityId,RegCodeViolationZRegulatoryCodeZType,RegCodeViolationZRegulatoryCodeId,RegCodeViolationZStatus,RegCodeViolationZViolationTypeZName,RegCodeViolationZViolationTypeZSeverity,RegCodeViolationZViolationTypeZType,RegCodeViolationZViolationTypeId,RegulatoryTransactionFeeSource,Status,TotalFeeAmount
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-03-01T20:03:08.000Z,2024-01-02T20:37:15.000Z,2022-07-29T04:42:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBx1IAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000376,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PARTIALLY_PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-02-09T11:56:31.000Z,2024-01-02T20:37:15.000Z,1996-05-19T19:48:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBxtIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000430,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,DUE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-01-13T16:16:20.000Z,2024-01-02T20:37:15.000Z,2003-06-16T18:52:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBy1IAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000438,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-03-16T01:44:03.000Z,2024-01-02T20:37:15.000Z,2020-07-16T00:10:17.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PByBIAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000448,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PARTIALLY_PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-07-03T14:13:45.000Z,2024-01-02T20:37:15.000Z,2004-03-27T15:51:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PByMIAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000459,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,DRAFT,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-07-12T21:50:28.000Z,2024-01-02T20:37:15.000Z,2006-05-30T15:53:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBycIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000475,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PARTIALLY_PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-05-16T05:57:26.000Z,2024-01-02T20:37:14.000Z,2010-05-23T03:53:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBsjIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000110,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,CANCELED,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999-08-15T18:49:00.000Z,2024-01-02T20:37:14.000Z,2023-01-14T07:28:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBskIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000111,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-19T18:07:33.000Z,2024-01-02T20:37:14.000Z,2009-09-28T13:59:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBslIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000112,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,DUE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-07-27T10:29:57.000Z,2024-01-02T20:37:14.000Z,2011-04-24T22:40:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBt0IAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000127,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-04T17:28:16.000Z,2024-01-02T20:37:14.000Z,1997-08-28T16:39:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBtmIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000175,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,DUE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-24T18:36:03.000Z,2024-01-02T20:37:14.000Z,2017-06-07T06:34:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBtuIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000183,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010-08-24T03:03:08.000Z,2024-01-02T20:37:14.000Z,2012-07-13T02:58:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBu0IAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000189,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-01T01:16:31.000Z,2024-01-02T20:37:14.000Z,2020-05-09T21:32:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBumIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000237,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,PAID,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-29T03:57:13.000Z,2024-01-02T20:37:14.000Z,2006-05-30T22:07:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,0kxHr000000PBuoIAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXcQKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000522,,2021-09-04T22:31:04.000Z,,,,,,,,,,,,,,,Completed,Maria Johnson,Maria Johnson,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,FEE-000000239,0Z5Hr000000TXcQKAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inspection,CANCELED,
